6.933124661445617676e-01,-1.849202990531921387e+00,-7.901318073272705078e-01
8.389025926589965820e-01,-1.753731012344360352e+00,-1.493440389633178711e+00
6.570433378219604492e-01,-1.736963510513305664e+00,-2.727449655532836914e+00
7.658358812332153320e-01,-1.749155282974243164e+00,-2.186212539672851562e+00
6.726213693618774414e-01,-1.662051916122436523e+00,-3.384886026382446289e+00
5.835242867469787598e-01,-1.485133290290832520e+00,-4.603435993194580078e+00
1.141850352287292480e+00,-1.086351513862609863e+00,-4.711958885192871094e+00
1.497618317604064941e+00,-6.154352426528930664e-01,-4.504585266113281250e+00
1.591466903686523438e+00,7.781020365655422211e-03,-4.667095184326171875e+00
1.083916544914245605e+00,-4.733065962791442871e-01,-6.094930648803710938e+00
1.148978233337402344e+00,4.882827103137969971e-01,-5.957915306091308594e+00
1.196931242942810059e+00,-3.854471445083618164e-01,-5.947616100311279297e+00
5.654278993606567383e-01,-1.062908887863159180e+00,-6.061957359313964844e+00
7.093243598937988281e-01,-7.102215886116027832e-01,-6.639278411865234375e+00
3.329097032546997070e-01,-1.120826721191406250e+00,-6.135775089263916016e+00
5.696083903312683105e-01,-5.533499121665954590e-01,-7.056672573089599609e+00
1.485545746982097626e-02,-8.541488051414489746e-01,-6.931611537933349609e+00
-5.319562554359436035e-01,-1.062003850936889648e+00,-6.090353488922119141e+00
4.790382981300354004e-01,5.320903658866882324e-01,-7.195584774017333984e+00
7.353998720645904541e-02,4.732838571071624756e-01,-7.371569633483886719e+00
-6.324696540832519531e-01,-2.935769855976104736e-01,-7.147669315338134766e+00
-6.465620994567871094e-01,-2.141932994127273560e-01,-7.185884475708007812e+00
-1.037515282630920410e+00,-1.342612951993942261e-01,-6.458070278167724609e+00
-9.167803525924682617e-01,-4.391588270664215088e-02,-6.779743671417236328e+00
-1.387043744325637817e-01,-1.023116469383239746e+00,-6.483612537384033203e+00
-2.660670280456542969e-01,-6.833652257919311523e-01,-7.067329406738281250e+00
3.415511846542358398e-01,6.933200955390930176e-01,-6.983489990234375000e+00
1.323961019515991211e-01,7.726526856422424316e-01,-6.998342037200927734e+00
6.812129169702529907e-03,1.585186123847961426e-01,-7.618599891662597656e+00
-1.319907009601593018e-01,6.072753667831420898e-02,-7.621626853942871094e+00
-3.658857941627502441e-01,-4.887768253684043884e-02,-7.456422805786132812e+00
-1.049970388412475586e+00,1.667343229055404663e-01,-6.405380249023437500e+00
-1.127546668052673340e+00,1.750581413507461548e-01,-6.248563766479492188e+00
