-5.743349790573120117e-01,-1.884199976921081543e+00,-1.683750003576278687e-01
6.561462283134460449e-01,-1.831726074218750000e+00,-1.488706707954406738e+00
-5.567572116851806641e-01,-1.764008760452270508e+00,-2.662900447845458984e+00
-1.111324787139892578e+00,-1.473214268684387207e+00,-2.644287586212158203e+00
-4.515395462512969971e-01,-1.734654545783996582e+00,-3.155777215957641602e+00
-4.761196374893188477e-01,-1.770582675933837891e+00,-2.761951208114624023e+00
-4.817903339862823486e-01,-1.772363781929016113e+00,-2.732665538787841797e+00
-1.293345928192138672e+00,-1.289231181144714355e+00,-3.111253499984741211e+00
-8.504415750503540039e-01,-1.579004168510437012e+00,-3.193954229354858398e+00
3.890237808227539062e-01,-1.699949145317077637e+00,-3.530756950378417969e+00
8.523795008659362793e-01,-1.685675144195556641e+00,-2.261610269546508789e+00
8.385396003723144531e-01,-1.703764915466308594e+00,-2.150871992111206055e+00
1.062103152275085449e+00,-1.528552651405334473e+00,-2.421105146408081055e+00
1.276963114738464355e+00,-1.382184982299804688e+00,-2.432753324508666992e+00
9.654285907745361328e-01,-1.690127730369567871e+00,-1.030887722969055176e+00
7.860243916511535645e-01,-1.803122043609619141e+00,-1.173957824707031250e+00
8.276056647300720215e-01,-1.781650543212890625e+00,-1.023348569869995117e+00
-1.844717860221862793e+00,-4.215349256992340088e-01,-2.023978948593139648e+00
-1.710081338882446289e+00,-7.251209020614624023e-01,-2.796464681625366211e+00
-1.770377874374389648e+00,-6.994518637657165527e-01,-2.294369459152221680e+00
-8.723068237304687500e-01,-1.538643121719360352e+00,-3.374714612960815430e+00
-5.028061270713806152e-01,-1.683896541595458984e+00,-3.478198766708374023e+00
-7.096279859542846680e-01,-1.606693387031555176e+00,-3.610422611236572266e+00
-9.637731313705444336e-01,-1.480216026306152344e+00,-3.349563598632812500e+00
-8.507765829563140869e-02,-1.723453998565673828e+00,-3.800027132034301758e+00
1.227372512221336365e-01,-1.704893231391906738e+00,-3.869270086288452148e+00
-5.450904369354248047e-01,-1.655108094215393066e+00,-3.619082927703857422e+00
-1.257422208786010742e+00,-1.272573232650756836e+00,-3.410739183425903320e+00
-9.285005331039428711e-01,-1.475969552993774414e+00,-3.531652450561523438e+00
-9.163699150085449219e-01,-1.488027453422546387e+00,-3.507148027420043945e+00
-1.820579290390014648e+00,-3.652502894401550293e-01,-2.475875854492187500e+00
-1.814029455184936523e+00,-3.505296707153320312e-01,-2.585706710815429688e+00
-7.775661945343017578e-01,-1.543809652328491211e+00,-3.719755411148071289e+00
1.513026356697082520e+00,-1.110522031784057617e+00,-2.242124557495117188e+00
1.240061640739440918e+00,-1.281557679176330566e+00,-3.430420637130737305e+00
1.411610007286071777e+00,-1.150964617729187012e+00,-2.937433481216430664e+00
-9.241294860839843750e-01,-1.377520918846130371e+00,-4.110956668853759766e+00
1.801459312438964844e+00,-7.010108232498168945e-01,-1.817884922027587891e+00
1.409798026084899902e+00,-1.360824108123779297e+00,-1.344483971595764160e+00
1.394570112228393555e+00,-1.382481813430786133e+00,-1.355407834053039551e+00
7.874327898025512695e-01,-1.821612119674682617e+00,-6.874631643295288086e-01
8.055507540702819824e-01,-1.815198540687561035e+00,-5.250140428543090820e-01
8.945689797401428223e-01,-1.761378645896911621e+00,-4.462603013962507248e-03
1.030311822891235352e+00,-1.670668005943298340e+00,-5.678443703800439835e-03
5.649258494377136230e-01,-1.886839032173156738e+00,-8.546136319637298584e-02
3.658424913883209229e-01,-1.927067756652832031e+00,-1.643505692481994629e-02
1.141585037112236023e-01,-1.976778626441955566e+00,-5.166412889957427979e-02
-1.737307667732238770e+00,-1.460934132337570190e-01,-3.621299982070922852e+00
-1.675074100494384766e+00,-4.856375157833099365e-01,-3.565163612365722656e+00
-1.006526470184326172e+00,-1.347480893135070801e+00,-3.977833747863769531e+00
-1.080907821655273438e+00,-1.240898251533508301e+00,-4.263812065124511719e+00
-8.152536153793334961e-01,-1.502814888954162598e+00,-3.817065954208374023e+00
-1.893710970878601074e+00,8.285810798406600952e-02,-2.247235774993896484e+00
